,label,tweet,cleaning
3411,anger,"Ketika yang nge catfish in elo adalah nyokap lo sendiri, foto WA dia gapernah pake foto sendiri selalu pake foto gue. Banyak klien dia yang tiba2 ganjen, tiba2 ngajak ketemu, lah padahal gue nya aja boro2 ada yang modusin",nge catfish in elo ibu kamu sendiri foto wa gapernah pakai foto sendiri selalu pakai foto saya banyak klien tiba ganjen tiba ngajak ketemu lah padahal nya boro modusin
3412,fear,"masih ditemukan harimau jawa di kampung halaman saya (saksi terpercaya) dengan semakin menurunnya jumlah makanan (kijang yg banyak diburu, juga kepemilikan senapan, saya kuatir lambat laun akan bergesekan dengan manusia [USERNAME] [USERNAME]",temu harimau jawa kampung halaman saksi percaya makin turun jumlah makan kijang banyak buru milik senapan kuatir lambat laun gesek manusia username username
3413,love,"Malah ketawa lagi, padahal sini yg buat sambil mewek. Tau sendiri kan, aing kalo udah sayang sama orang itu gimana. Walaupun cuma bisa sama bayang-bayangnya saja :) Lol",bahkan ketawa lagi padahal sini buat mewek tahu sendiri kan kalau sayang sama orang bagaimana walaupun cuma sama bayang bayang tertawa
3414,sadness,"Aku gatau. Aku ingin menjagamu supaya cukup biaya hidupmu. Tapi aku sudah pada batas ku. Dan aku juga punya kebutuhan. Menurut ku gaya hidupmu tinggi, tidak seharusnya. Aku takut mengingatkanmu",aku gatau aku jaga cukup biaya hidup aku batas ku aku punya butuh ku gaya hidup tinggi harus aku takut ingat
3415,happy,"Program anak paling digemari, ramah anak, recomended, layak tonton, Mimin bersyukur data menunjukkan 16-19% anak umur 5-14 tahun demen nonton ini... Itu artinya generasi muda masih ada harapan... Good job [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]",program anak paling gari ramah anak recomended layak tonton mimin syukur data tunjuk anak umur tahun suka nonton ini arti generasi muda harap good job username username username username url
3416,sadness,"Ok.. Jam 10:25 tanggal 10 Juli 2018, Fix gue ngerasa yang aneh dan ngerasa lo udah berubah dari biasanya.. Obayk...!!!!! Saya understand..",ok jam tanggal juli fix ngerasa aneh ngerasa kamu ubah biasa obayk understand
3417,sadness,"[USERNAME] Pas cerita ke pak puh (bapak sepuh/masnya bapak) yg emg bisa liat, beliau langsung ikut ke kosan, pas diliat ternyata emang 'ada'. Nongkrongnya di depan gudang:( tp ga bilang wujudnya gmn hmm",username pas cerita bapak puh bapak sepuh mas bapak emg lihat beliau langsung ikut kosan pas lihat nyata emang ada nongkrongnya depan gudang bilang wujud gmn hmm
3418,sadness,"Gue pun juga ngatain sesama perempuan, memutus rantai akan julit emang susah owislah~~ ibarate sego uwis dadi bubur~ flying money money",ngatain sama perempuan putus rantai julit emang susah owislah ibarate sego uwis dadi bubur flying money money
3419,love,AWW THANK YOU AININ SAYANG . AAMIIN MOGA MOGA DIPERMUDAHKAN I love you even more  hahahahhaa okey I'll change right now !!! Hehehehe thank yiu againss,aww thank you ainin sayang aamiin moga moga mudah i love you even more hahahahhaa okey i ll change right now hehehehe thank yiu againss
3420,fear,Yg pada nangis dimotor gitu emg gapada takut tbtb bawa motor jadi ga fokus dan malah jatoh atau tabrakan ya? Gua pernah nangis dimotor tapi ga histeris dan malah kepikiran serem aja ntar tbtb gua ketabrak grgr ga fokus nyetir :') drama emg :( [URL],menang motor gitu emg gapada takut tbtb bawa motor jadi fokus bahkan jatoh tabrak iya pernah menang motor histeris bahkan pikir rem tbtb tabrak grgr fokus nyetir drama emg url
3421,fear,"Celakanya kamar hotel dan tiket yang tak terjual tersebut mengandung fixed cost yang relatif sama. Untuk airlines, pesawat akan menghabiskan bahan bakar yang hampir sama baik kursi di pesawat tersebut kosong/ diisi penumpang. #VIWIHotDealsForMiddleEast",celaka kamar hotel tiket jual sebut kandung fixed cost relatif sama airlines pesawat habis bahan bakar hampir sama baik kursi pesawat sebut kosong isi tumpang viwihotdealsformiddleeast
3422,sadness,Semoga mama bapa rusing teman teman di lombok semuanya baik baik aja. Dan tdk ada gempa susulan. Semoga yg ada di rinjani lekas di evakuasi. #PrayForLombok,moga mama bapa rusing teman teman lombok semua baik baik saja gempa susul moga rinjani lekas evakuasi prayforlombok
3423,fear,[askmf] guys temenku ada yg nyilet tangannya sendiri. Aku takut dia lg depresi atau semacamnya. Aku sebagai temennya hrs gimana ya. Tapi kita beda kota skrg. Apa aku kasih tau ortunya? Tapi gaenak juga huhu,askmf teman teman temenku nyilet tangan sendiri aku takut depresi macam aku temennya bagaimana iya beda kota skrg apa aku kasih tahu ortunya gaenak huhu
3424,sadness,"Aku bingung kok dia tiba tiba diem engga manggil aku dan tanya2 lagi, nah tak dengerin bener2 kok nafasnya anteng banget eh ternyata udah dibuat nyaman sama bantal guling dan kasur",aku bingung kok tiba tiba diem engga manggil aku tanya lagi nah dengerin benar kok nafas anteng banget eh nyata buat nyaman sama bantal guling kasur
3425,sadness,mau banget disposable cameranya karena emg dr dulu pengen punya aja tp blm smpt karena sayang duit,mau banget disposable cameranya emg dulu ken punya sempat sayang duit
3426,happy,"Satu lagi, pilihan 'menikah' tidak ada didaftar pilihan. Haha  Jadi, intinya saya ingin membebaskan pikiran saya, pilihan2 hidup saya tanpa intervensi dari pihak manapun.",satu lagi pilih meni daftar pilih tertawa jadi inti bebas pikir saya pilih hidup intervensi pihak mana
3427,love,"cinta mulai menutup logikaku dan meniupkan sukmanya ke dalam hatiku. Sehingga apapun yang kamu lakukan adalah sempurna bagiku, sampai aku tidak menemukan keganjilan dalam dirimu.",cinta mulai tutup logika tiup sukma hati apa kamu laku sempurna bagi aku temu ganjil diri
3428,fear,Aku bisa ngerasain kok ekspresi kamu waktu aku mau beli toner. Kamu takut wajah aku tambah parah ya? Padahal aku udah ngerasa mendingan banget sejak pake skincare.,aku ngerasain kok ekspresi kamu waktu aku mau beli toner kamu takut wajah aku tambah parah iya padahal aku ngerasa lebih baik banget sejak pakai skincare
3429,anger,"Marbot masjid semester akhir : ""Sahuuuur..!! Sahuuur..! Sahuuuuur...! Buruan sahur...woy... ! Skripsi tuh dilanjutin... jangan diliat-liatin aja... Niat lulus gak.. via vallen mulu kampret lu pada ahhh...?!",marbot masjid semester akhir sahuuuur sahuuur sahuuuuur buru sahur woy skripsi tuh dilanjutin jangan lihat liatin saja niat lulus tidak lewat vallen melulu sial kamu ahhh
3430,fear,"gue yg pagi2 mau naroh baju ke cucian dan liat kepala bayi nongol dr pintu gudang (ini keknya gue ngelantur, abisnya gue takut bgt waktu itu)",pagi mau naroh baju cuci lihat kepala bayi nongol pintu gudang ini kayak ngelantur habis takut banget waktu itu
3431,anger,[BELAJARLAH DEMI ORANGTUAMU!!!] KALIAN TAU!! Orang tua kalian telah banting tulang untuk kita Panas ke panasan Hujan,bajar orangtuamu kalian tahu orang tua kalian banting tulang panas panas hujan
3432,sadness,"Diobral"". Pada jomblo semua nih. Dua depan baru pada putus, satu belakang dah gk tahu dari kapan jomblonya. with [USERNAME] dan satu lagi katanya gk mau di mantion. [URL]",obral punya pacar semua ini depan baru putus satu belakang deh tahu kapan jomblonya with username satu kata mau mantion url
3433,anger,[USERNAME] kenapa ya...slalu z obat yg urgent di hapus bpjs?ada penggantinyakah???klo ada sihh gpp...jgn kr alasan rugi terus abat2yg diperlukan diHAPUS.,username iya slalu z obat urgent hapus bpjs ada ganti kalau sihh tidak apa-apa jangan kr alas rugi terus abat yang perlu hapus
3434,happy,"Special thanks for you,... Masih tetap menganggap ku sebagai adek, tak pernah sekalipun menyakiti ku, masih menghargai ku dengan apa yang ku lakukan...",special terima kasih for you tetap anggap ku adek pernah sekalipun sakit ku harga ku apa ku laku
3435,fear,Aku mulai takut menghadapi hari. Seperti disiksa mendadak. Aku takut dia tidak kembali.,aku mulai takut hadap hari siksa dadak aku takut kembali
3436,anger,"[USERNAME] Cuma mau nunjukkin ini, Kak.. Kalo linimasa aku yg begini kamu samain sama mereka yang tergugah isu-isu busuk politik, da aku bisa bilang apa lagii ~~ [URL]",username cuma mau nunjukkin ini kak kalau linimasa aku begini kamu samain sama gugah isu isu busuk politik da aku bilang apa lagi url
3437,love,"Meluk adek. ""Sayang yang sabar ya. Adek lagi hamil kan. Jangan emosi mulu, bahaya loh buat kandungan adek. Kan Vian udah bilang juga, ya?"" Mengecup kening adek.",luk adek sayang sabar iya adek hamil kan jangan emosi melulu bahaya loh buat kandung adek kan vian bilang juga iya kecup kening adek
3438,love,"Hallo 9en9! Maaf baru bisa bikin threadnya T-T /bow/ Happy mensive yang ke-3!! Aku sayang kalian! Makasih nde kalian udah mau nampung arin yang absurd, aneh, dan gak jelas ini T-T You all are my family in this fake world You are so precious to me",hallo en maaf baru bikin threadnya t t bow bahagia mensive ke aku sayang kalian terima kasih nde kalian mau nampung arin absurd aneh jelas t t you all are my family in this fake world you are so precious to me
3439,happy,"Pagi selalu mengajarkan kita, bahwa ada harapan di setiap langkah kehidupan... . . .",pagi selalu ajar kita harap langkah hidup
3440,happy,"Akan ada satu hari, kau yg ikhlas di hujat, fitnah, adu domba.. melangkah ringan di hari perhitungan. Krn hukuman di terima di dunia dg semua ikhlas terima kejahatan mrk padamu. Dan urusan mrk, biar Allah yg tangani saja",satu hari kamu ikhlas hujat fitnah adu domba lang ringan hari hitung hukum terima dunia semua ikhlas terima jahat mrk pada urus mrk biar allah tangan
3441,love,ARMYYYYYY AKU MAU BILANG AKU SAYANG KALIANNNNNNN HUHUHUHU SAYANG BTS JUGAAAAA,armyyyyyy aku mau bilang aku sayang kaliannnnnnn huhuhuhu sayang bts jugaaaaa
3442,anger,siapa bilang PILKADA tidak PANAS ? ini buktinya ..... ada yg MARAH-MARAH krn batal jadi Calon Gubernur Jatim,siapa bilang pilih kepala daerah panas bukti marah marah batal jadi calon gubernur jatim
3443,sadness,"Semoga pada selamat ya anak-anak itu. Gue pernah ke Gua Pindul, rasanya tercekik padahal gua itu gede banget. Nggak kebayang di gua sesempit itu gimana rasanya.",moga selamat iya anak anak itu pernah pindul rasa cekik padahal gede banget bayang sempit bagaimana rasa
3444,happy,"Persahabatan itu tidak perlu filosopi, tidak memiliki nilai dalam hidup. akan tetapi, itulah yang memberikan nilai untuk kelangsungan hidup happy friendship day",sahabat perlu filosopi milik nilai hidup tetapi beri nilai langsung hidup bahagia friendship day
3445,happy,"Akhirnya ku putari itu thamrin sampe pening kq ini, w melihat-lihat. Dan yu kno wat? Banyak bgt dong baju kemeja koko bomber jacket kaos cakep2 bgt bwt brondong dan mantan w.",akhir ku putar thamrin pening kq ini w lihat lihat yu kno buat banyak banget dong baju kemeja koko bomber jacket kaos cakep banget buat brondong mantan w
3446,happy,"Tempat bersandar dan lebih banyak terdiam, terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan, dan tempat bertemu senyum iklas yang gak akan kamu dapetin di tempat mana pun. [URL]",tempat sandar lebih banyak diam diam arti lupa semua hiruk piruk kerja macet tempat temu senyum iklas kamu dapetin tempat mana pun url
3447,love,cium dulu sayang,cium dulu sayang
3448,sadness,"Itu tersesat bgt. Yang seharusnya kamu belajar berbagai macam teori tentang sosial, di sini kamu dikasih berbagai macam angka dan rumus yg bikin gak nyaman, dan jatuhnya malah jadi orang paling tertinggal di kelas.",sesat banget kamu ajar bagai macam teori sosial sini kamu kasih bagai macam angka rumus bikin nyaman jatuh bahkan jadi orang paling tinggal kelas
3449,fear,"Rasa takut akan kematian adalah yang paling dibenarkan dari semua ketakutan, karena tidak ada risiko kecelakaan bagi seseorang yang sudah mati.",rasa takut mati paling benar semua takut risiko celaka orang mati
3450,happy,Aku adalah seseorang yg dtng dalam hidup ibumu krn keterpurukan. Aku dtng dgn banyak pertanyaan hidup yg tak tak bs kujawab sendiri. Dan semua jawaban aku dptkan dr ibumu. Dia hadir disaan semuanya menjauh dan meninggalkan kusendri. Dia jawaban dr semua pertanyaan di hidupku,aku orang dtng hidup ibu puruk aku dtng banyak tanya hidup jawab sendiri semua jawab aku dptkan ibu hadir disaan semua jauh tinggal kusendri jawab semua tanya hidup
3451,happy,"3. Bau nya ndak amis dan masih bersih. 4. Klo belanja di tpi dpt ikan ato cumi2 yg masih baru dan besar2, trus harganya bisa ditawar 5. Klo ketemu nelayan bisa beli ikannya (selain di pasr ikan) yg harganya jauuhh lbh murah.",bau nya amis bersih kalau belanja ikan cuma miscall baru besar trus harga tawar kalau ketemu nelayan beli ikan selain pasr ikan harga jauuhh lbh murah
3452,happy,"Lg ngobrol sama Kiya dek, doain mamah ya dek, supaya bisa blablabla. Dek Kiya bantu doa ya. *Manggut-manggut, senyum"". Tulus bgt mukanya. Meski ga ngerti apa yg dimaksud, tp tiap bilang doain ya dek dia pasti senyum"" smbl peluk.",ngobrol sama kiya adik doain mamah iya adik blablabla adik kiya bantu doa iya manggut manggut senyum tulus banget muka meski erti apa maksud tiap bilang doain iya adik senyum smbl peluk
3453,sadness,Sejujurnya masih sesedih itu gak bisa nurutin ambisi yang selama ini dipengenin. Tapi emang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya ke Tuhan. Kudu legowo.,jujur sedih nurutin ambisi lama dipengenin emang ajar ikhlas ridho benar benar serah semua tuhan legowo
3454,love,"Indahnya jatuh cinta itu saat orang yg kita suka, Waktu kita tengok dia sambil tersenyum, Dia juga tersenyum balik kat kita",indah jatuh cinta orang suka waktu jenguk senyum senyum balik kat
3455,sadness,muka minder... sabar nggih semeton... saya juga ingin punya istri koq,muka minder sabar nggih semeton punya istri kok
3456,love,"sesayang apaa? sayang banget banget bangeeeet sampe susah buat ngungkapinnya. dan sayangnya tuh beda banget ga kayak fans ke idol, tapi kayak ke saudara sendiri, kayak ke adek sendiri, kayak ke anak sendiri jugaa dan rela banget buat",sayang apaa sayang banget banget bangeeeet susah buat ngungkapinnya sayang tuh beda banget kayak fans idol kayak saudara sendiri kayak adek sendiri kayak anak sendiri jugaa rela banget buat
3457,anger,sudah ngaku saja ci haha enga lah enak saja kamu -_-,aku ci tertawa enga lah enak kamu
3458,sadness,"Saya tidak perlu jadi siapa-siapa Tidak usah jadi siapa-siapa Tidak usah jadi apa-apa Saya cukup happy, saya cukup lega dan bangga Meskipun saya hanya jadi butir debu Yang menempel di tiang bendera NU Yang tidak sempat terusap sampai kiamat. (KH. Munif Zuhri) #nahdlatululama",perlu jadi siapa siapa perlu jadi siapa siapa perlu jadi apa apa cukup bahagia cukup lega bangga meski jadi butir debu tempel tiang bendera nu sempat usap kiamat kh munif zuhri nahdlatululama
3459,happy,"selamat malam, semoga hari ini bisa dijadikan pelajaran sehingga besok kita ga melakukan kesalahan lagi, tetap semangat karna Tuhan sayang kita",selamat malam moga hari jadi ajar besok laku salah lagi tetap semangat tuhan sayang
3460,love,"[USERNAME] dia nih manusia yang tibatiba nyita perhatian gara2 kukira dia orangnya kalem ternyata allahu bobrok banget, tapi tambah bobrok tambah cinta huhu bucin bgt sori:)) [URL]",username manusia tibatiba nyita perhati gara kira orang kalem nyata allahu bobrok banget tambah bobrok tambah cinta huhu bucin banget sori url
3461,fear,"kok saya yg dipilih sihh takut memalukan univ walaupun 1 kampus terdiri dari 10 orang dan tdk sendiri, tapi kan ini lawannya mahasiswa seluruh indonesia ya kalii bor",kok pilih sihh takut malu univ walaupun kampus diri orang sendiri kan lawan mahasiswa seluruh indonesia iya kali bor
3462,sadness,"dear pak [USERNAME], pak ini beneran ta ndak ada libur setelah hari raya pak:( masa tanggal merah sehari aja pakk, baru pulang sholat-takbiran masa langsung merantau lagi pak:( [URL]",dear bapak username bapak beneran ta libur hari raya bapak masa tanggal merah hari pakk baru pulang sholat takbir masa langsung rantau bapak url
3463,happy,[USERNAME] Percayalah....setiap ada cobaan.pasti di balik itu semua ada hikmahnya...dan menguji seberapa jauh kita berusaha menjalaninya...,username percaya tiap coba pasti balik semua hikmah dan uji berapa jauh usaha jalan
3464,love,"Cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya. Bila cintamu membuat hidupmu lebih buruk, maka jangan takut untuk melepaskannya pergi.",cinta baik buat jadi lebih baik belum bila cinta buat hidup lebih buruk jangan takut lepas pergi
